,satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department,salary
315,0.7032967,0.78125,0.4,0.6962617,0.5,0.0,1.0,0.0,sales,low
316,0.37362638,0.171875,0.0,0.18224299,0.125,0.0,1.0,0.0,sales,low
317,0.30769232,0.15625,0.0,0.26635513,0.125,0.0,1.0,0.0,sales,low
318,0.021978023,0.90625,0.8,0.8411215,0.25,0.0,1.0,0.0,sales,low
319,0.34065935,0.15625,0.0,0.1588785,0.125,0.0,1.0,0.0,sales,low
320,0.35164836,0.28125,0.0,0.26635513,0.125,1.0,1.0,0.0,sales,low
321,0.8021978,0.75,0.6,0.69158876,0.375,0.0,1.0,0.0,sales,low
322,0.5714286,0.171875,0.0,0.73364484,0.125,0.0,1.0,0.0,sales,low
323,0.021978023,0.859375,1.0,0.89252335,0.25,0.0,1.0,0.0,sales,low
324,0.30769232,0.140625,0.0,0.1635514,0.125,0.0,1.0,0.0,sales,low
325,0.35164836,0.25,0.0,0.18224299,0.125,0.0,1.0,0.0,sales,low
326,0.30769232,0.25,0.0,0.28504673,0.125,0.0,1.0,0.0,sales,low
327,0.8681319,0.984375,0.6,0.7757009,0.5,0.0,1.0,0.0,sales,low
328,0.010989011,0.765625,0.8,0.7943925,0.25,0.0,1.0,0.0,sales,low
329,0.3846154,0.1875,0.0,0.24299066,0.125,0.0,1.0,0.0,sales,low
330,0.31868133,0.328125,0.0,0.20560747,0.125,0.0,1.0,0.0,sales,low
331,0.021978023,0.765625,1.0,0.9626168,0.25,0.0,1.0,0.0,sales,low
332,0.0,0.96875,0.8,0.817757,0.25,0.0,1.0,0.0,sales,low
333,0.3956044,0.25,0.0,0.22897196,0.125,0.0,1.0,0.0,sales,medium
334,0.010989011,0.703125,0.8,0.90654206,0.25,0.0,1.0,0.0,accounting,medium
335,0.3956044,0.171875,0.0,0.25700936,0.125,0.0,1.0,0.0,accounting,medium
336,0.74725276,0.796875,0.6,0.7943925,0.375,0.0,1.0,0.0,accounting,medium
337,0.3846154,0.234375,0.0,0.20560747,0.125,0.0,1.0,0.0,hr,medium
338,0.32967034,0.21875,0.0,0.21495327,0.125,0.0,1.0,0.0,hr,medium
339,0.010989011,0.859375,0.8,0.7009346,0.25,0.0,1.0,0.0,hr,medium
340,0.0,0.828125,1.0,0.99065423,0.375,0.0,1.0,0.0,hr,medium
341,0.30769232,0.171875,0.0,0.21028037,0.125,0.0,1.0,0.0,technical,medium
342,0.8901099,1.0,0.6,0.635514,0.375,0.0,1.0,0.0,technical,medium
343,0.35164836,0.3125,0.0,0.21962617,0.125,0.0,1.0,0.0,technical,medium
344,0.30769232,0.25,0.0,0.27570093,0.125,0.0,1.0,0.0,technical,medium
345,0.010989011,0.78125,0.8,0.85046726,0.25,0.0,1.0,0.0,technical,high
346,0.7912088,1.0,0.4,0.73364484,0.375,0.0,1.0,0.0,technical,low
347,0.021978023,0.6875,0.8,0.86915886,0.25,0.0,1.0,0.0,technical,medium
348,0.021978023,0.75,1.0,0.78504676,0.25,0.0,1.0,0.0,technical,medium
349,0.34065935,0.15625,0.0,0.24766356,0.125,0.0,1.0,0.0,technical,medium
350,0.0,0.6875,0.8,0.97196263,0.375,0.0,1.0,0.0,technical,medium
351,0.42857143,0.890625,0.2,0.57476634,0.5,0.0,1.0,0.0,technical,low
352,0.9010989,0.859375,0.4,0.7757009,0.5,0.0,1.0,0.0,support,low
353,0.37362638,0.328125,0.0,0.18224299,0.125,0.0,1.0,0.0,support,low
354,0.26373628,0.8125,0.8,0.57476634,0.375,0.0,1.0,0.0,support,low
355,0.35164836,0.328125,0.0,0.18691589,0.125,0.0,1.0,0.0,support,low
356,0.35164836,0.296875,0.0,0.27102804,0.125,0.0,1.0,0.0,support,low
357,0.30769232,0.28125,0.0,0.24766356,0.125,0.0,1.0,0.0,support,low
358,0.24175824,0.40625,0.8,0.18224299,0.375,0.0,1.0,0.0,support,low
359,0.0,0.859375,0.8,0.8364486,0.25,0.0,1.0,0.0,support,low
360,0.010989011,0.796875,0.8,0.90654206,0.25,0.0,1.0,0.0,support,low
361,0.73626375,0.84375,0.4,0.7803738,0.375,0.0,1.0,0.0,support,low
362,0.35164836,0.28125,0.0,0.22897196,0.125,0.0,1.0,0.0,support,low
363,0.6923077,0.9375,0.6,0.7990654,0.375,0.0,1.0,0.0,technical,low
364,0.34065935,0.21875,0.0,0.21028037,0.125,1.0,1.0,0.0,technical,low
365,0.9010989,0.796875,0.4,0.64953274,0.375,0.0,1.0,0.0,technical,low
366,0.010989011,0.734375,0.8,0.7570093,0.25,0.0,1.0,0.0,management,low
367,0.34065935,0.3125,0.0,0.1635514,0.125,0.0,1.0,0.0,IT,low
368,0.8021978,0.78125,0.6,0.6869159,0.375,0.0,1.0,0.0,IT,low
369,0.010989011,0.71875,0.8,0.7943925,0.25,0.0,1.0,0.0,IT,low
370,0.30769232,0.140625,0.0,0.21495327,0.125,0.0,1.0,0.0,IT,low
371,0.2967033,0.234375,0.0,0.18224299,0.125,0.0,1.0,0.0,IT,low
372,0.32967034,0.1875,0.0,0.21028037,0.125,0.0,1.0,0.0,product_mng,medium
373,0.2967033,0.328125,0.0,0.21495327,0.125,0.0,1.0,0.0,product_mng,medium
374,0.84615386,0.75,0.6,0.7383177,0.375,0.0,1.0,0.0,product_mng,medium
375,0.7032967,0.984375,0.6,0.7757009,0.375,0.0,1.0,0.0,product_mng,medium
376,0.51648355,0.546875,0.4,0.93457943,0.0,0.0,1.0,0.0,IT,medium
377,0.3846154,0.3125,0.0,0.2897196,0.125,0.0,1.0,0.0,accounting,medium
378,0.24175824,0.3125,0.4,0.6635514,0.0,0.0,1.0,0.0,accounting,medium
379,0.74725276,0.890625,0.4,0.63084114,0.375,0.0,1.0,0.0,hr,medium
380,0.3846154,0.140625,0.0,0.28037384,0.125,0.0,1.0,0.0,hr,medium
381,0.31868133,0.15625,0.0,0.22897196,0.125,0.0,1.0,0.0,hr,medium
382,0.3956044,0.1875,0.0,0.22429906,0.125,0.0,1.0,0.0,marketing,medium
383,0.31868133,0.234375,0.0,0.29439253,0.125,0.0,1.0,0.0,sales,medium
384,0.2967033,0.1875,0.0,0.28037384,0.125,0.0,1.0,0.0,accounting,high
385,0.72527474,0.84375,0.6,0.74766356,0.375,0.0,1.0,0.0,support,low
386,0.010989011,0.890625,0.8,0.94392526,0.25,0.0,1.0,0.0,technical,medium
387,0.010989011,0.953125,0.8,0.7056075,0.25,0.0,1.0,0.0,management,medium
388,0.3956044,0.21875,0.0,0.28504673,0.125,0.0,1.0,0.0,marketing,medium
389,0.36263737,0.328125,0.0,0.27102804,0.125,1.0,1.0,0.0,marketing,medium
390,0.7582418,1.0,0.4,0.73364484,0.375,0.0,1.0,0.0,marketing,low
391,0.3956044,0.296875,0.0,0.24299066,0.125,0.0,1.0,0.0,sales,low
392,0.82417583,1.0,0.4,0.77102804,0.375,0.0,1.0,0.0,sales,low
393,0.021978023,0.890625,0.8,0.86915886,0.25,0.0,1.0,0.0,sales,low
394,0.36263737,0.3125,0.0,0.17289719,0.125,0.0,1.0,0.0,sales,low
395,0.3956044,0.15625,0.0,0.1495327,0.125,0.0,1.0,0.0,sales,low
396,0.4065934,0.328125,0.0,0.20093457,0.125,0.0,1.0,0.0,sales,low
397,0.0,0.671875,0.8,0.9205608,0.375,0.0,1.0,0.0,sales,low
398,0.85714287,0.734375,0.4,0.78971964,0.5,0.0,1.0,0.0,sales,low
399,0.010989011,0.796875,0.8,0.7196262,0.25,0.0,1.0,0.0,sales,low
400,0.9010989,1.0,0.6,0.7242991,0.5,0.0,1.0,0.0,sales,low
401,0.73626375,0.875,0.4,0.7009346,0.375,0.0,1.0,0.0,sales,low
402,0.71428573,1.0,0.6,0.8364486,0.375,0.0,1.0,0.0,sales,low
403,0.9120879,0.890625,0.6,0.6728972,0.375,0.0,1.0,0.0,sales,low
404,0.73626375,0.796875,0.6,0.6962617,0.375,0.0,1.0,0.0,sales,low
405,0.41758242,0.21875,0.4,0.7383177,0.25,0.0,1.0,0.0,sales,low
406,0.7032967,0.984375,0.6,0.6775701,0.375,0.0,1.0,0.0,sales,low
407,0.0,0.90625,0.8,0.75233644,0.25,0.0,1.0,0.0,sales,low
408,0.9010989,0.875,0.4,0.7009346,0.375,0.0,1.0,0.0,sales,low
409,0.8021978,0.96875,0.4,0.6401869,0.375,0.0,1.0,0.0,sales,low
410,0.20879121,0.140625,0.8,0.57009345,0.25,0.0,1.0,0.0,accounting,low
411,0.82417583,0.984375,0.4,0.7757009,0.5,0.0,1.0,0.0,accounting,medium
412,0.3956044,0.265625,0.0,0.19626169,0.125,0.0,1.0,0.0,accounting,medium
413,0.3956044,0.28125,0.0,0.21495327,0.125,0.0,1.0,0.0,hr,medium
414,0.9010989,0.953125,0.6,0.6401869,0.375,0.0,1.0,0.0,hr,medium
415,0.36263737,0.1875,0.0,0.27570093,0.125,0.0,1.0,0.0,hr,medium
416,0.8021978,1.0,0.4,0.6214953,0.5,0.0,1.0,0.0,hr,medium
417,0.021978023,0.84375,0.8,0.78504676,0.25,0.0,1.0,0.0,technical,medium
418,0.36263737,0.265625,0.2,0.4813084,0.25,0.0,1.0,0.0,technical,medium
419,0.8021978,0.765625,0.4,0.59345794,0.375,0.0,1.0,0.0,technical,medium
420,0.0,0.9375,0.8,0.8037383,0.25,0.0,1.0,0.0,technical,medium
421,0.010989011,0.90625,0.8,0.89252335,0.25,0.0,1.0,0.0,technical,medium
422,0.84615386,1.0,0.6,0.75233644,0.375,0.0,1.0,0.0,technical,medium
423,0.34065935,0.15625,0.0,0.21962617,0.125,0.0,1.0,0.0,technical,high
424,0.3956044,0.15625,0.0,0.1588785,0.125,0.0,1.0,0.0,technical,low
425,0.36263737,0.234375,0.0,0.18691589,0.125,0.0,1.0,0.0,technical,medium
426,0.71428573,0.875,0.4,0.77102804,0.375,0.0,1.0,0.0,technical,medium
427,0.50549453,0.375,0.2,0.39252338,0.25,0.0,1.0,0.0,technical,medium
428,0.30769232,0.140625,0.0,0.14018692,0.125,0.0,1.0,0.0,support,medium
429,0.35164836,0.25,0.0,0.1448598,0.125,1.0,1.0,0.0,support,low
430,0.8791209,0.453125,0.6,0.46261683,0.5,0.0,1.0,0.0,support,low
431,0.35164836,0.328125,0.0,0.2990654,0.125,0.0,1.0,0.0,support,low
432,0.3846154,0.234375,0.0,0.25233644,0.125,0.0,1.0,0.0,support,low
433,0.85714287,0.75,0.4,0.78504676,0.5,0.0,1.0,0.0,support,low
434,0.010989011,0.75,0.8,0.9953271,0.25,0.0,1.0,0.0,support,low
435,0.35164836,0.171875,0.0,0.18224299,0.125,0.0,1.0,0.0,support,low
436,0.021978023,0.765625,0.8,0.77102804,0.25,0.0,1.0,0.0,support,low
437,0.37362638,0.265625,0.0,0.2990654,0.125,0.0,1.0,0.0,support,low
438,0.74725276,0.84375,0.4,0.6588785,0.375,0.0,1.0,0.0,support,low
439,0.35164836,0.25,0.0,0.18691589,0.125,0.0,1.0,0.0,technical,low
440,0.35164836,0.1875,0.0,0.20093457,0.125,0.0,1.0,0.0,technical,low
441,0.2967033,0.65625,0.0,0.25700936,0.25,0.0,1.0,0.0,technical,low
442,0.74725276,1.0,0.6,0.6214953,0.375,0.0,1.0,0.0,management,low
443,0.7912088,0.96875,0.6,0.6962617,0.375,0.0,1.0,0.0,IT,low
444,0.32967034,0.28125,0.0,0.1448598,0.125,0.0,1.0,0.0,IT,low
445,0.0,0.90625,0.8,0.87383175,0.375,0.0,1.0,0.0,IT,low
446,0.3846154,0.15625,0.0,0.21962617,0.125,0.0,1.0,0.0,IT,low
447,0.010989011,0.75,0.6,0.94392526,0.25,0.0,1.0,0.0,IT,low
448,0.2967033,0.1875,0.0,0.29439253,0.125,0.0,1.0,0.0,product_mng,low
449,0.7912088,0.875,0.6,0.6682243,0.375,0.0,1.0,0.0,product_mng,low
450,0.7912088,0.84375,0.4,0.60747665,0.375,0.0,1.0,0.0,product_mng,medium
451,0.83516484,0.96875,0.6,0.71028036,0.375,0.0,1.0,0.0,product_mng,medium
452,0.010989011,0.796875,0.8,0.88785046,0.25,0.0,1.0,0.0,IT,medium
453,0.30769232,0.28125,0.0,0.22897196,0.125,0.0,1.0,0.0,RandD,medium
454,0.0,0.953125,1.0,0.7383177,0.25,1.0,1.0,0.0,RandD,medium
455,0.3846154,0.265625,0.0,0.1448598,0.125,0.0,1.0,0.0,RandD,medium
456,0.84615386,0.890625,0.6,0.59345794,0.375,0.0,1.0,0.0,RandD,medium
457,0.74725276,1.0,0.4,0.7429907,0.375,0.0,1.0,0.0,RandD,medium
458,0.35164836,0.1875,0.0,0.18691589,0.125,0.0,1.0,0.0,marketing,medium
459,0.34065935,0.1875,0.0,0.19158879,0.125,0.0,1.0,0.0,sales,medium
460,0.37362638,0.203125,0.0,0.18224299,0.125,0.0,1.0,0.0,accounting,medium
461,0.37362638,0.21875,0.0,0.19158879,0.125,0.0,1.0,0.0,support,medium
462,0.7802198,0.265625,0.2,0.7429907,0.375,0.0,1.0,0.0,technical,high
463,0.7802198,0.765625,0.4,0.8271028,0.375,0.0,1.0,0.0,management,low
464,0.8021978,0.96875,0.6,0.6448598,0.375,0.0,1.0,0.0,marketing,medium
465,0.30769232,0.28125,0.0,0.26168224,0.125,0.0,1.0,0.0,marketing,medium
466,0.30769232,0.1875,0.0,0.17757009,0.125,0.0,1.0,0.0,marketing,medium
467,0.0,0.921875,0.8,0.91588783,0.25,0.0,1.0,0.0,sales,medium
468,0.8901099,0.875,0.6,0.6962617,0.375,0.0,1.0,0.0,sales,low
469,0.35164836,0.25,0.0,0.29439253,0.125,0.0,1.0,0.0,sales,low
470,0.010989011,0.765625,0.8,0.76635516,0.25,0.0,1.0,0.0,sales,low
471,0.3846154,0.265625,0.0,0.24766356,0.125,0.0,1.0,0.0,sales,low
472,0.8791209,0.765625,0.6,0.7943925,0.375,0.0,1.0,0.0,sales,low
473,0.36263737,0.3125,0.0,0.24766356,0.125,0.0,1.0,0.0,sales,low
474,0.85714287,1.0,0.6,0.682243,0.375,0.0,1.0,0.0,sales,low
475,0.3956044,0.328125,0.0,0.17757009,0.125,0.0,1.0,0.0,sales,low
476,0.021978023,0.796875,0.6,0.817757,0.25,0.0,1.0,0.0,sales,low
477,0.0,0.671875,0.8,0.8364486,0.25,0.0,1.0,0.0,sales,low
478,0.73626375,0.734375,0.6,0.61214954,0.375,0.0,1.0,0.0,sales,low
479,0.021978023,0.9375,1.0,0.8457944,0.375,0.0,1.0,0.0,sales,low
480,0.30769232,0.203125,0.0,0.25700936,0.125,0.0,1.0,0.0,sales,low
481,0.010989011,0.671875,0.8,0.8317757,0.25,0.0,1.0,0.0,sales,low
482,0.74725276,0.796875,0.4,0.682243,0.5,0.0,1.0,0.0,sales,low
483,0.36263737,0.28125,0.0,0.21962617,0.125,1.0,1.0,0.0,sales,low
484,0.31868133,0.25,0.0,0.22897196,0.125,0.0,1.0,0.0,sales,low
485,0.25274727,0.921875,0.6,0.35514018,0.0,0.0,1.0,0.0,sales,low
486,0.31868133,0.203125,0.0,0.18224299,0.125,0.0,1.0,0.0,accounting,low
487,0.10989011,1.0,0.4,0.44859812,0.25,0.0,1.0,0.0,accounting,low
488,0.010989011,0.734375,1.0,0.8411215,0.25,0.0,1.0,0.0,accounting,low
489,0.73626375,0.8125,0.4,0.5140187,0.25,0.0,1.0,0.0,hr,medium
490,0.48351648,0.3125,0.4,0.864486,0.5,0.0,1.0,0.0,hr,medium
491,0.32967034,0.234375,0.0,0.25700936,0.125,0.0,1.0,0.0,hr,medium
492,0.021978023,0.734375,0.8,0.69158876,0.25,0.0,1.0,0.0,hr,medium
493,0.010989011,0.90625,0.8,0.9953271,0.25,0.0,1.0,0.0,technical,medium
494,0.82417583,1.0,0.6,0.57009345,0.375,0.0,1.0,0.0,technical,medium
495,0.8021978,0.984375,0.4,0.7803738,0.5,0.0,1.0,0.0,technical,medium
496,0.010989011,0.71875,0.8,0.69158876,0.25,0.0,1.0,0.0,technical,medium
497,0.5494506,0.203125,1.0,0.7803738,0.25,0.0,1.0,0.0,technical,medium
498,0.3846154,0.1875,0.0,0.21962617,0.125,0.0,1.0,0.0,technical,medium
499,0.8791209,0.921875,0.0,0.39719626,0.375,0.0,1.0,0.0,technical,medium
500,0.9010989,0.75,0.6,0.78971964,0.375,0.0,1.0,0.0,technical,medium
501,0.62637365,0.328125,0.6,0.30373833,0.375,0.0,1.0,0.0,technical,high
502,0.021978023,0.796875,1.0,0.86915886,0.375,0.0,1.0,0.0,technical,low
503,0.37362638,0.234375,0.0,0.27570093,0.125,0.0,1.0,0.0,technical,medium
504,0.7582418,0.734375,0.4,0.56542057,0.5,0.0,1.0,0.0,support,medium
505,0.021978023,0.953125,0.8,0.9018692,0.375,0.0,1.0,0.0,support,medium
506,0.8131868,0.96875,0.4,0.7616823,0.375,0.0,1.0,0.0,support,medium
507,0.32967034,0.28125,0.0,0.2897196,0.125,0.0,1.0,0.0,support,low
508,0.31868133,0.296875,0.0,0.2897196,0.125,0.0,1.0,0.0,support,low
509,0.30769232,0.328125,0.0,0.27570093,0.125,0.0,1.0,0.0,support,low
510,0.3846154,0.1875,0.0,0.23364486,0.125,0.0,1.0,0.0,support,low
511,0.48351648,0.765625,0.0,0.317757,0.375,0.0,1.0,0.0,support,low
512,0.0,0.9375,0.8,0.7616823,0.25,0.0,1.0,0.0,support,low
513,0.021978023,0.828125,0.8,0.9205608,0.25,0.0,1.0,0.0,support,low
514,0.8131868,0.9375,0.6,0.8364486,0.375,0.0,1.0,0.0,support,low
515,0.8681319,1.0,0.6,0.57476634,0.5,1.0,1.0,0.0,technical,low
516,0.010989011,0.828125,0.8,0.7056075,0.25,0.0,1.0,0.0,technical,low
517,0.0,0.78125,1.0,0.9953271,0.25,0.0,1.0,0.0,technical,low
518,0.3846154,0.28125,0.0,0.25700936,0.125,0.0,1.0,0.0,management,low
519,0.32967034,0.234375,0.0,0.1542056,0.125,0.0,1.0,0.0,IT,low
520,0.85714287,0.90625,0.4,0.8317757,0.375,0.0,1.0,0.0,IT,low
521,0.71428573,0.984375,0.4,0.6401869,0.375,0.0,1.0,0.0,IT,low
522,0.010989011,0.921875,1.0,0.9018692,0.25,0.0,1.0,0.0,IT,low
523,0.71428573,0.71875,0.4,0.6682243,0.5,0.0,1.0,0.0,IT,low
524,0.72527474,0.984375,0.6,0.58411217,0.375,0.0,1.0,0.0,product_mng,low
525,0.35164836,0.3125,0.0,0.25233644,0.125,0.0,1.0,0.0,product_mng,low
526,0.35164836,0.140625,0.0,0.22429906,0.125,1.0,1.0,0.0,product_mng,low
527,0.0,0.84375,1.0,0.9018692,0.25,0.0,1.0,0.0,product_mng,low
528,0.0,0.6875,0.8,0.9579439,0.375,0.0,1.0,0.0,IT,medium
529,0.32967034,0.328125,0.0,0.22897196,0.125,0.0,1.0,0.0,accounting,medium
530,0.34065935,0.3125,0.0,0.19158879,0.125,0.0,1.0,0.0,accounting,medium
531,0.30769232,0.28125,0.0,0.1635514,0.125,1.0,1.0,0.0,hr,medium
532,0.010989011,0.75,0.8,0.7009346,0.25,0.0,1.0,0.0,hr,medium
533,0.37362638,0.234375,0.0,0.18691589,0.125,0.0,1.0,0.0,hr,medium
534,0.72527474,0.765625,0.6,0.6728972,0.5,1.0,1.0,0.0,marketing,medium
535,0.30769232,0.3125,0.0,0.28037384,0.125,0.0,1.0,0.0,sales,medium
536,0.021978023,0.765625,0.8,0.9766355,0.25,0.0,1.0,0.0,accounting,medium
537,0.3956044,0.140625,0.0,0.27102804,0.125,1.0,1.0,0.0,support,medium
538,0.85714287,1.0,0.6,0.77102804,0.375,1.0,1.0,0.0,technical,medium
539,0.021978023,0.90625,1.0,0.69158876,0.25,0.0,1.0,0.0,management,medium
540,0.3956044,0.28125,0.0,0.1542056,0.125,0.0,1.0,0.0,marketing,high
541,0.7912088,0.796875,0.4,0.7383177,0.375,0.0,1.0,0.0,marketing,low
542,0.74725276,0.859375,0.6,0.6542056,0.375,0.0,1.0,0.0,marketing,medium
543,0.8791209,0.875,0.6,0.6588785,0.375,0.0,1.0,0.0,sales,medium
544,0.37362638,0.203125,0.0,0.18224299,0.125,0.0,1.0,0.0,sales,medium
545,0.7582418,1.0,0.6,0.6542056,0.375,0.0,1.0,0.0,sales,medium
546,0.30769232,0.171875,0.0,0.24766356,0.125,0.0,1.0,0.0,sales,low
547,0.30769232,0.21875,0.0,0.21028037,0.125,0.0,1.0,0.0,sales,low
548,0.83516484,0.71875,0.4,0.8130841,0.375,0.0,1.0,0.0,sales,low
549,0.35164836,0.171875,0.0,0.19626169,0.125,0.0,1.0,0.0,sales,low
550,0.021978023,0.9375,0.8,0.94392526,0.25,0.0,1.0,0.0,sales,low
551,0.72527474,0.984375,0.6,0.7383177,0.375,0.0,1.0,0.0,sales,low
552,0.8021978,0.765625,0.6,0.71028036,0.375,0.0,1.0,0.0,sales,low
553,0.7692308,1.0,0.6,0.75233644,0.5,0.0,1.0,0.0,sales,low
554,0.37362638,0.265625,0.0,0.25233644,0.125,0.0,1.0,0.0,sales,low
555,0.010989011,0.84375,1.0,0.864486,0.25,0.0,1.0,0.0,sales,low
556,0.4065934,0.1875,0.0,0.21028037,0.125,1.0,1.0,0.0,sales,low
557,0.37362638,0.328125,0.0,0.28504673,0.125,0.0,1.0,0.0,sales,low
558,0.37362638,0.296875,0.0,0.18691589,0.125,0.0,1.0,0.0,sales,low
559,0.021978023,0.6875,1.0,0.93457943,0.25,0.0,1.0,0.0,sales,low
560,0.0,0.78125,0.8,0.8551402,0.25,0.0,1.0,0.0,sales,low
561,0.30769232,0.265625,0.0,0.1635514,0.125,0.0,1.0,0.0,sales,low
562,0.34065935,0.328125,0.0,0.2990654,0.125,0.0,1.0,0.0,accounting,low
563,0.010989011,0.640625,1.0,0.91121495,0.25,0.0,1.0,0.0,accounting,low
564,0.35164836,0.265625,0.0,0.28504673,0.125,0.0,1.0,0.0,accounting,low
565,0.7692308,0.34375,0.2,0.92523366,0.25,0.0,1.0,0.0,hr,low
566,0.021978023,0.671875,1.0,1.0,0.25,0.0,1.0,0.0,hr,low
567,0.010989011,0.953125,0.8,0.86915886,0.25,0.0,1.0,0.0,hr,medium
568,0.3846154,0.234375,0.0,0.17757009,0.125,0.0,1.0,0.0,hr,medium
569,0.17582418,0.15625,0.4,0.55140185,0.25,0.0,1.0,0.0,technical,medium
570,0.3846154,0.25,0.0,0.19158879,0.125,0.0,1.0,0.0,technical,medium
571,0.7032967,1.0,0.4,0.72897196,0.375,0.0,1.0,0.0,technical,medium
572,0.72527474,0.953125,0.6,0.6869159,0.5,0.0,1.0,0.0,technical,medium
573,0.2967033,0.171875,0.0,0.24299066,0.125,0.0,1.0,0.0,technical,medium
574,0.30769232,0.203125,0.0,0.25700936,0.125,0.0,1.0,0.0,technical,medium
575,0.32967034,0.203125,0.0,0.1542056,0.125,0.0,1.0,0.0,technical,medium
576,0.42857143,0.65625,0.0,0.47663552,0.0,0.0,1.0,0.0,technical,medium
577,0.52747256,0.5625,0.4,0.8364486,0.5,0.0,1.0,0.0,technical,medium
578,0.8901099,0.9375,0.6,0.6869159,0.375,0.0,1.0,0.0,technical,medium
579,0.32967034,0.296875,0.0,0.29439253,0.125,0.0,1.0,0.0,technical,high
580,0.3846154,0.234375,0.0,0.22897196,0.125,0.0,1.0,0.0,support,low
581,0.7912088,0.8125,0.6,0.682243,0.375,0.0,1.0,0.0,support,medium
582,0.71428573,0.796875,0.6,0.682243,0.375,0.0,1.0,0.0,support,medium
583,0.3846154,0.3125,0.0,0.22897196,0.125,0.0,1.0,0.0,support,medium
584,0.35164836,0.3125,0.0,0.27102804,0.125,0.0,1.0,1.0,support,medium
585,0.34065935,0.234375,0.0,0.20093457,0.125,0.0,1.0,0.0,support,low
586,0.4065934,0.328125,0.0,0.26168224,0.125,0.0,1.0,0.0,support,low
587,0.7802198,0.734375,0.0,0.5373832,0.125,0.0,1.0,0.0,support,low
588,0.85714287,0.84375,0.6,0.7570093,0.375,0.0,1.0,0.0,support,low
589,0.32967034,0.28125,0.0,0.27570093,0.125,0.0,1.0,0.0,support,low
590,0.31868133,0.296875,0.0,0.24299066,0.125,0.0,1.0,0.0,support,low
591,0.62637365,0.484375,0.0,0.7429907,0.125,0.0,1.0,0.0,technical,low
592,0.010989011,0.6875,0.8,0.78504676,0.25,0.0,1.0,0.0,technical,low
593,0.30769232,0.28125,0.0,0.1682243,0.125,0.0,1.0,0.0,technical,low
594,0.010989011,0.640625,0.8,0.7429907,0.25,0.0,1.0,0.0,management,low
595,0.0,0.796875,0.6,0.7803738,0.25,0.0,1.0,0.0,IT,low
596,0.84615386,0.75,0.6,0.58878505,0.375,0.0,1.0,0.0,IT,low
597,0.021978023,0.84375,0.8,0.7803738,0.25,0.0,1.0,0.0,IT,low
598,0.30769232,0.15625,0.0,0.28504673,0.125,0.0,1.0,0.0,IT,low
599,0.021978023,0.875,1.0,0.9859813,0.25,0.0,1.0,0.0,IT,low
600,0.74725276,0.96875,0.6,0.7616823,0.5,0.0,1.0,0.0,product_mng,low
601,0.82417583,0.90625,0.6,0.58878505,0.5,0.0,1.0,0.0,product_mng,low
602,0.010989011,0.75,1.0,0.7196262,0.25,0.0,1.0,0.0,product_mng,low
603,0.8131868,0.84375,0.6,0.6962617,0.375,0.0,1.0,0.0,product_mng,low
604,0.021978023,0.671875,0.8,0.91588783,0.25,0.0,1.0,0.0,IT,low
605,0.84615386,0.875,0.6,0.72897196,0.375,0.0,1.0,0.0,RandD,low
606,0.31868133,0.3125,0.0,0.30373833,0.125,0.0,1.0,0.0,RandD,medium
607,0.021978023,0.8125,0.6,0.7196262,0.25,0.0,1.0,0.0,RandD,medium
608,0.3956044,0.203125,0.0,0.17757009,0.125,0.0,1.0,0.0,RandD,medium
609,0.010989011,0.765625,1.0,0.8551402,0.25,0.0,1.0,0.0,RandD,medium
610,0.0,0.921875,1.0,0.74766356,0.25,0.0,1.0,0.0,marketing,medium
611,0.32967034,0.265625,0.0,0.1448598,0.125,0.0,1.0,0.0,sales,medium
612,0.30769232,0.171875,0.0,0.19626169,0.125,1.0,1.0,0.0,accounting,medium
613,0.7912088,0.953125,0.6,0.6869159,0.375,0.0,1.0,0.0,support,medium
614,0.0,0.84375,1.0,0.93457943,0.25,0.0,1.0,0.0,technical,medium
615,0.010989011,0.8125,1.0,0.7990654,0.25,0.0,1.0,0.0,management,medium
616,0.32967034,0.203125,0.0,0.22429906,0.125,0.0,1.0,0.0,marketing,medium
617,0.8131868,0.921875,0.4,0.7242991,0.375,0.0,1.0,0.0,marketing,medium
618,0.3956044,0.328125,0.0,0.24299066,0.125,0.0,1.0,0.0,marketing,high
619,0.37362638,0.234375,0.0,0.21028037,0.125,0.0,1.0,0.0,sales,low
620,0.7802198,0.609375,0.2,0.8037383,0.0,0.0,1.0,0.0,sales,medium
621,0.010989011,0.78125,0.8,0.7056075,0.25,0.0,1.0,0.0,sales,medium
622,0.010989011,0.296875,0.0,0.7056075,0.25,0.0,1.0,0.0,sales,medium
623,0.2967033,0.25,0.0,0.23364486,0.125,0.0,1.0,0.0,sales,medium
624,0.31868133,0.21875,0.0,0.20560747,0.125,0.0,1.0,0.0,sales,low
625,0.7582418,0.96875,0.6,0.7803738,0.5,0.0,1.0,0.0,sales,low
626,0.3846154,0.203125,0.0,0.22897196,0.125,0.0,1.0,0.0,sales,low
627,0.35164836,0.15625,0.0,0.28037384,0.125,1.0,1.0,0.0,sales,low
628,0.6923077,0.765625,0.6,0.69158876,0.5,0.0,1.0,0.0,sales,low
629,0.4065934,0.28125,0.0,0.22429906,0.125,0.0,1.0,0.0,sales,low
