,satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department
332,0.0,0.96875,0.8,0.817757,0.25,0.0,1.0,0.0,sales
333,0.3956044,0.25,0.0,0.22897196,0.125,0.0,1.0,0.0,sales
334,0.010989011,0.703125,0.8,0.90654206,0.25,0.0,1.0,0.0,accounting
335,0.3956044,0.171875,0.0,0.25700936,0.125,0.0,1.0,0.0,accounting
336,0.74725276,0.796875,0.6,0.7943925,0.375,0.0,1.0,0.0,accounting
337,0.3846154,0.234375,0.0,0.20560747,0.125,0.0,1.0,0.0,hr
338,0.32967034,0.21875,0.0,0.21495327,0.125,0.0,1.0,0.0,hr
339,0.010989011,0.859375,0.8,0.7009346,0.25,0.0,1.0,0.0,hr
340,0.0,0.828125,1.0,0.99065423,0.375,0.0,1.0,0.0,hr
341,0.30769232,0.171875,0.0,0.21028037,0.125,0.0,1.0,0.0,technical
342,0.8901099,1.0,0.6,0.635514,0.375,0.0,1.0,0.0,technical
343,0.35164836,0.3125,0.0,0.21962617,0.125,0.0,1.0,0.0,technical
344,0.30769232,0.25,0.0,0.27570093,0.125,0.0,1.0,0.0,technical
345,0.010989011,0.78125,0.8,0.85046726,0.25,0.0,1.0,0.0,technical
346,0.7912088,1.0,0.4,0.73364484,0.375,0.0,1.0,0.0,technical
347,0.021978023,0.6875,0.8,0.86915886,0.25,0.0,1.0,0.0,technical
348,0.021978023,0.75,1.0,0.78504676,0.25,0.0,1.0,0.0,technical
349,0.34065935,0.15625,0.0,0.24766356,0.125,0.0,1.0,0.0,technical
350,0.0,0.6875,0.8,0.97196263,0.375,0.0,1.0,0.0,technical
351,0.42857143,0.890625,0.2,0.57476634,0.5,0.0,1.0,0.0,technical
352,0.9010989,0.859375,0.4,0.7757009,0.5,0.0,1.0,0.0,support
353,0.37362638,0.328125,0.0,0.18224299,0.125,0.0,1.0,0.0,support
354,0.26373628,0.8125,0.8,0.57476634,0.375,0.0,1.0,0.0,support
355,0.35164836,0.328125,0.0,0.18691589,0.125,0.0,1.0,0.0,support
356,0.35164836,0.296875,0.0,0.27102804,0.125,0.0,1.0,0.0,support
357,0.30769232,0.28125,0.0,0.24766356,0.125,0.0,1.0,0.0,support
358,0.24175824,0.40625,0.8,0.18224299,0.375,0.0,1.0,0.0,support
359,0.0,0.859375,0.8,0.8364486,0.25,0.0,1.0,0.0,support
360,0.010989011,0.796875,0.8,0.90654206,0.25,0.0,1.0,0.0,support
361,0.73626375,0.84375,0.4,0.7803738,0.375,0.0,1.0,0.0,support
362,0.35164836,0.28125,0.0,0.22897196,0.125,0.0,1.0,0.0,support
363,0.6923077,0.9375,0.6,0.7990654,0.375,0.0,1.0,0.0,technical
364,0.34065935,0.21875,0.0,0.21028037,0.125,1.0,1.0,0.0,technical
365,0.9010989,0.796875,0.4,0.64953274,0.375,0.0,1.0,0.0,technical
366,0.010989011,0.734375,0.8,0.7570093,0.25,0.0,1.0,0.0,management
367,0.34065935,0.3125,0.0,0.1635514,0.125,0.0,1.0,0.0,IT
368,0.8021978,0.78125,0.6,0.6869159,0.375,0.0,1.0,0.0,IT
369,0.010989011,0.71875,0.8,0.7943925,0.25,0.0,1.0,0.0,IT
370,0.30769232,0.140625,0.0,0.21495327,0.125,0.0,1.0,0.0,IT
371,0.2967033,0.234375,0.0,0.18224299,0.125,0.0,1.0,0.0,IT
372,0.32967034,0.1875,0.0,0.21028037,0.125,0.0,1.0,0.0,product_mng
373,0.2967033,0.328125,0.0,0.21495327,0.125,0.0,1.0,0.0,product_mng
374,0.84615386,0.75,0.6,0.7383177,0.375,0.0,1.0,0.0,product_mng
375,0.7032967,0.984375,0.6,0.7757009,0.375,0.0,1.0,0.0,product_mng
376,0.51648355,0.546875,0.4,0.93457943,0.0,0.0,1.0,0.0,IT
377,0.3846154,0.3125,0.0,0.2897196,0.125,0.0,1.0,0.0,accounting
378,0.24175824,0.3125,0.4,0.6635514,0.0,0.0,1.0,0.0,accounting
379,0.74725276,0.890625,0.4,0.63084114,0.375,0.0,1.0,0.0,hr
380,0.3846154,0.140625,0.0,0.28037384,0.125,0.0,1.0,0.0,hr
381,0.31868133,0.15625,0.0,0.22897196,0.125,0.0,1.0,0.0,hr
382,0.3956044,0.1875,0.0,0.22429906,0.125,0.0,1.0,0.0,marketing
383,0.31868133,0.234375,0.0,0.29439253,0.125,0.0,1.0,0.0,sales
384,0.2967033,0.1875,0.0,0.28037384,0.125,0.0,1.0,0.0,accounting
385,0.72527474,0.84375,0.6,0.74766356,0.375,0.0,1.0,0.0,support
386,0.010989011,0.890625,0.8,0.94392526,0.25,0.0,1.0,0.0,technical
387,0.010989011,0.953125,0.8,0.7056075,0.25,0.0,1.0,0.0,management
388,0.3956044,0.21875,0.0,0.28504673,0.125,0.0,1.0,0.0,marketing
389,0.36263737,0.328125,0.0,0.27102804,0.125,1.0,1.0,0.0,marketing
390,0.7582418,1.0,0.4,0.73364484,0.375,0.0,1.0,0.0,marketing
391,0.3956044,0.296875,0.0,0.24299066,0.125,0.0,1.0,0.0,sales
392,0.82417583,1.0,0.4,0.77102804,0.375,0.0,1.0,0.0,sales
393,0.021978023,0.890625,0.8,0.86915886,0.25,0.0,1.0,0.0,sales
394,0.36263737,0.3125,0.0,0.17289719,0.125,0.0,1.0,0.0,sales
395,0.3956044,0.15625,0.0,0.1495327,0.125,0.0,1.0,0.0,sales
396,0.4065934,0.328125,0.0,0.20093457,0.125,0.0,1.0,0.0,sales
397,0.0,0.671875,0.8,0.9205608,0.375,0.0,1.0,0.0,sales
398,0.85714287,0.734375,0.4,0.78971964,0.5,0.0,1.0,0.0,sales
399,0.010989011,0.796875,0.8,0.7196262,0.25,0.0,1.0,0.0,sales
400,0.9010989,1.0,0.6,0.7242991,0.5,0.0,1.0,0.0,sales
401,0.73626375,0.875,0.4,0.7009346,0.375,0.0,1.0,0.0,sales
402,0.71428573,1.0,0.6,0.8364486,0.375,0.0,1.0,0.0,sales
403,0.9120879,0.890625,0.6,0.6728972,0.375,0.0,1.0,0.0,sales
404,0.73626375,0.796875,0.6,0.6962617,0.375,0.0,1.0,0.0,sales
405,0.41758242,0.21875,0.4,0.7383177,0.25,0.0,1.0,0.0,sales
406,0.7032967,0.984375,0.6,0.6775701,0.375,0.0,1.0,0.0,sales
407,0.0,0.90625,0.8,0.75233644,0.25,0.0,1.0,0.0,sales
408,0.9010989,0.875,0.4,0.7009346,0.375,0.0,1.0,0.0,sales
409,0.8021978,0.96875,0.4,0.6401869,0.375,0.0,1.0,0.0,sales
410,0.20879121,0.140625,0.8,0.57009345,0.25,0.0,1.0,0.0,accounting
411,0.82417583,0.984375,0.4,0.7757009,0.5,0.0,1.0,0.0,accounting
412,0.3956044,0.265625,0.0,0.19626169,0.125,0.0,1.0,0.0,accounting
413,0.3956044,0.28125,0.0,0.21495327,0.125,0.0,1.0,0.0,hr
414,0.9010989,0.953125,0.6,0.6401869,0.375,0.0,1.0,0.0,hr
415,0.36263737,0.1875,0.0,0.27570093,0.125,0.0,1.0,0.0,hr
416,0.8021978,1.0,0.4,0.6214953,0.5,0.0,1.0,0.0,hr
417,0.021978023,0.84375,0.8,0.78504676,0.25,0.0,1.0,0.0,technical
418,0.36263737,0.265625,0.2,0.4813084,0.25,0.0,1.0,0.0,technical
419,0.8021978,0.765625,0.4,0.59345794,0.375,0.0,1.0,0.0,technical
420,0.0,0.9375,0.8,0.8037383,0.25,0.0,1.0,0.0,technical
421,0.010989011,0.90625,0.8,0.89252335,0.25,0.0,1.0,0.0,technical
422,0.84615386,1.0,0.6,0.75233644,0.375,0.0,1.0,0.0,technical
423,0.34065935,0.15625,0.0,0.21962617,0.125,0.0,1.0,0.0,technical
424,0.3956044,0.15625,0.0,0.1588785,0.125,0.0,1.0,0.0,technical
425,0.36263737,0.234375,0.0,0.18691589,0.125,0.0,1.0,0.0,technical
426,0.71428573,0.875,0.4,0.77102804,0.375,0.0,1.0,0.0,technical
427,0.50549453,0.375,0.2,0.39252338,0.25,0.0,1.0,0.0,technical
428,0.30769232,0.140625,0.0,0.14018692,0.125,0.0,1.0,0.0,support
429,0.35164836,0.25,0.0,0.1448598,0.125,1.0,1.0,0.0,support
430,0.8791209,0.453125,0.6,0.46261683,0.5,0.0,1.0,0.0,support
431,0.35164836,0.328125,0.0,0.2990654,0.125,0.0,1.0,0.0,support
432,0.3846154,0.234375,0.0,0.25233644,0.125,0.0,1.0,0.0,support
433,0.85714287,0.75,0.4,0.78504676,0.5,0.0,1.0,0.0,support
434,0.010989011,0.75,0.8,0.9953271,0.25,0.0,1.0,0.0,support
435,0.35164836,0.171875,0.0,0.18224299,0.125,0.0,1.0,0.0,support
436,0.021978023,0.765625,0.8,0.77102804,0.25,0.0,1.0,0.0,support
437,0.37362638,0.265625,0.0,0.2990654,0.125,0.0,1.0,0.0,support
438,0.74725276,0.84375,0.4,0.6588785,0.375,0.0,1.0,0.0,support
439,0.35164836,0.25,0.0,0.18691589,0.125,0.0,1.0,0.0,technical
440,0.35164836,0.1875,0.0,0.20093457,0.125,0.0,1.0,0.0,technical
441,0.2967033,0.65625,0.0,0.25700936,0.25,0.0,1.0,0.0,technical
442,0.74725276,1.0,0.6,0.6214953,0.375,0.0,1.0,0.0,management
443,0.7912088,0.96875,0.6,0.6962617,0.375,0.0,1.0,0.0,IT
444,0.32967034,0.28125,0.0,0.1448598,0.125,0.0,1.0,0.0,IT
445,0.0,0.90625,0.8,0.87383175,0.375,0.0,1.0,0.0,IT
446,0.3846154,0.15625,0.0,0.21962617,0.125,0.0,1.0,0.0,IT
447,0.010989011,0.75,0.6,0.94392526,0.25,0.0,1.0,0.0,IT
448,0.2967033,0.1875,0.0,0.29439253,0.125,0.0,1.0,0.0,product_mng
449,0.7912088,0.875,0.6,0.6682243,0.375,0.0,1.0,0.0,product_mng
450,0.7912088,0.84375,0.4,0.60747665,0.375,0.0,1.0,0.0,product_mng
451,0.83516484,0.96875,0.6,0.71028036,0.375,0.0,1.0,0.0,product_mng
452,0.010989011,0.796875,0.8,0.88785046,0.25,0.0,1.0,0.0,IT
453,0.30769232,0.28125,0.0,0.22897196,0.125,0.0,1.0,0.0,RandD
454,0.0,0.953125,1.0,0.7383177,0.25,1.0,1.0,0.0,RandD
455,0.3846154,0.265625,0.0,0.1448598,0.125,0.0,1.0,0.0,RandD
456,0.84615386,0.890625,0.6,0.59345794,0.375,0.0,1.0,0.0,RandD
457,0.74725276,1.0,0.4,0.7429907,0.375,0.0,1.0,0.0,RandD
458,0.35164836,0.1875,0.0,0.18691589,0.125,0.0,1.0,0.0,marketing
459,0.34065935,0.1875,0.0,0.19158879,0.125,0.0,1.0,0.0,sales
460,0.37362638,0.203125,0.0,0.18224299,0.125,0.0,1.0,0.0,accounting
461,0.37362638,0.21875,0.0,0.19158879,0.125,0.0,1.0,0.0,support
462,0.7802198,0.265625,0.2,0.7429907,0.375,0.0,1.0,0.0,technical
463,0.7802198,0.765625,0.4,0.8271028,0.375,0.0,1.0,0.0,management
464,0.8021978,0.96875,0.6,0.6448598,0.375,0.0,1.0,0.0,marketing
465,0.30769232,0.28125,0.0,0.26168224,0.125,0.0,1.0,0.0,marketing
466,0.30769232,0.1875,0.0,0.17757009,0.125,0.0,1.0,0.0,marketing
467,0.0,0.921875,0.8,0.91588783,0.25,0.0,1.0,0.0,sales
468,0.8901099,0.875,0.6,0.6962617,0.375,0.0,1.0,0.0,sales
469,0.35164836,0.25,0.0,0.29439253,0.125,0.0,1.0,0.0,sales
470,0.010989011,0.765625,0.8,0.76635516,0.25,0.0,1.0,0.0,sales
471,0.3846154,0.265625,0.0,0.24766356,0.125,0.0,1.0,0.0,sales
472,0.8791209,0.765625,0.6,0.7943925,0.375,0.0,1.0,0.0,sales
473,0.36263737,0.3125,0.0,0.24766356,0.125,0.0,1.0,0.0,sales
474,0.85714287,1.0,0.6,0.682243,0.375,0.0,1.0,0.0,sales
475,0.3956044,0.328125,0.0,0.17757009,0.125,0.0,1.0,0.0,sales
476,0.021978023,0.796875,0.6,0.817757,0.25,0.0,1.0,0.0,sales
477,0.0,0.671875,0.8,0.8364486,0.25,0.0,1.0,0.0,sales
478,0.73626375,0.734375,0.6,0.61214954,0.375,0.0,1.0,0.0,sales
479,0.021978023,0.9375,1.0,0.8457944,0.375,0.0,1.0,0.0,sales
480,0.30769232,0.203125,0.0,0.25700936,0.125,0.0,1.0,0.0,sales
481,0.010989011,0.671875,0.8,0.8317757,0.25,0.0,1.0,0.0,sales
482,0.74725276,0.796875,0.4,0.682243,0.5,0.0,1.0,0.0,sales
483,0.36263737,0.28125,0.0,0.21962617,0.125,1.0,1.0,0.0,sales
484,0.31868133,0.25,0.0,0.22897196,0.125,0.0,1.0,0.0,sales
485,0.25274727,0.921875,0.6,0.35514018,0.0,0.0,1.0,0.0,sales
486,0.31868133,0.203125,0.0,0.18224299,0.125,0.0,1.0,0.0,accounting
487,0.10989011,1.0,0.4,0.44859812,0.25,0.0,1.0,0.0,accounting
488,0.010989011,0.734375,1.0,0.8411215,0.25,0.0,1.0,0.0,accounting
489,0.73626375,0.8125,0.4,0.5140187,0.25,0.0,1.0,0.0,hr
490,0.48351648,0.3125,0.4,0.864486,0.5,0.0,1.0,0.0,hr
491,0.32967034,0.234375,0.0,0.25700936,0.125,0.0,1.0,0.0,hr
492,0.021978023,0.734375,0.8,0.69158876,0.25,0.0,1.0,0.0,hr
493,0.010989011,0.90625,0.8,0.9953271,0.25,0.0,1.0,0.0,technical
494,0.82417583,1.0,0.6,0.57009345,0.375,0.0,1.0,0.0,technical
495,0.8021978,0.984375,0.4,0.7803738,0.5,0.0,1.0,0.0,technical
496,0.010989011,0.71875,0.8,0.69158876,0.25,0.0,1.0,0.0,technical
497,0.5494506,0.203125,1.0,0.7803738,0.25,0.0,1.0,0.0,technical
498,0.3846154,0.1875,0.0,0.21962617,0.125,0.0,1.0,0.0,technical
499,0.8791209,0.921875,0.0,0.39719626,0.375,0.0,1.0,0.0,technical
500,0.9010989,0.75,0.6,0.78971964,0.375,0.0,1.0,0.0,technical
501,0.62637365,0.328125,0.6,0.30373833,0.375,0.0,1.0,0.0,technical
502,0.021978023,0.796875,1.0,0.86915886,0.375,0.0,1.0,0.0,technical
503,0.37362638,0.234375,0.0,0.27570093,0.125,0.0,1.0,0.0,technical
504,0.7582418,0.734375,0.4,0.56542057,0.5,0.0,1.0,0.0,support
505,0.021978023,0.953125,0.8,0.9018692,0.375,0.0,1.0,0.0,support
506,0.8131868,0.96875,0.4,0.7616823,0.375,0.0,1.0,0.0,support
507,0.32967034,0.28125,0.0,0.2897196,0.125,0.0,1.0,0.0,support
508,0.31868133,0.296875,0.0,0.2897196,0.125,0.0,1.0,0.0,support
509,0.30769232,0.328125,0.0,0.27570093,0.125,0.0,1.0,0.0,support
510,0.3846154,0.1875,0.0,0.23364486,0.125,0.0,1.0,0.0,support
511,0.48351648,0.765625,0.0,0.317757,0.375,0.0,1.0,0.0,support
512,0.0,0.9375,0.8,0.7616823,0.25,0.0,1.0,0.0,support
513,0.021978023,0.828125,0.8,0.9205608,0.25,0.0,1.0,0.0,support
514,0.8131868,0.9375,0.6,0.8364486,0.375,0.0,1.0,0.0,support
515,0.8681319,1.0,0.6,0.57476634,0.5,1.0,1.0,0.0,technical
516,0.010989011,0.828125,0.8,0.7056075,0.25,0.0,1.0,0.0,technical
517,0.0,0.78125,1.0,0.9953271,0.25,0.0,1.0,0.0,technical
518,0.3846154,0.28125,0.0,0.25700936,0.125,0.0,1.0,0.0,management
519,0.32967034,0.234375,0.0,0.1542056,0.125,0.0,1.0,0.0,IT
520,0.85714287,0.90625,0.4,0.8317757,0.375,0.0,1.0,0.0,IT
521,0.71428573,0.984375,0.4,0.6401869,0.375,0.0,1.0,0.0,IT
522,0.010989011,0.921875,1.0,0.9018692,0.25,0.0,1.0,0.0,IT
523,0.71428573,0.71875,0.4,0.6682243,0.5,0.0,1.0,0.0,IT
524,0.72527474,0.984375,0.6,0.58411217,0.375,0.0,1.0,0.0,product_mng
525,0.35164836,0.3125,0.0,0.25233644,0.125,0.0,1.0,0.0,product_mng
526,0.35164836,0.140625,0.0,0.22429906,0.125,1.0,1.0,0.0,product_mng
527,0.0,0.84375,1.0,0.9018692,0.25,0.0,1.0,0.0,product_mng
528,0.0,0.6875,0.8,0.9579439,0.375,0.0,1.0,0.0,IT
529,0.32967034,0.328125,0.0,0.22897196,0.125,0.0,1.0,0.0,accounting
530,0.34065935,0.3125,0.0,0.19158879,0.125,0.0,1.0,0.0,accounting
531,0.30769232,0.28125,0.0,0.1635514,0.125,1.0,1.0,0.0,hr
532,0.010989011,0.75,0.8,0.7009346,0.25,0.0,1.0,0.0,hr
533,0.37362638,0.234375,0.0,0.18691589,0.125,0.0,1.0,0.0,hr
534,0.72527474,0.765625,0.6,0.6728972,0.5,1.0,1.0,0.0,marketing
535,0.30769232,0.3125,0.0,0.28037384,0.125,0.0,1.0,0.0,sales
536,0.021978023,0.765625,0.8,0.9766355,0.25,0.0,1.0,0.0,accounting
537,0.3956044,0.140625,0.0,0.27102804,0.125,1.0,1.0,0.0,support
538,0.85714287,1.0,0.6,0.77102804,0.375,1.0,1.0,0.0,technical
539,0.021978023,0.90625,1.0,0.69158876,0.25,0.0,1.0,0.0,management
540,0.3956044,0.28125,0.0,0.1542056,0.125,0.0,1.0,0.0,marketing
541,0.7912088,0.796875,0.4,0.7383177,0.375,0.0,1.0,0.0,marketing
542,0.74725276,0.859375,0.6,0.6542056,0.375,0.0,1.0,0.0,marketing
543,0.8791209,0.875,0.6,0.6588785,0.375,0.0,1.0,0.0,sales
544,0.37362638,0.203125,0.0,0.18224299,0.125,0.0,1.0,0.0,sales
545,0.7582418,1.0,0.6,0.6542056,0.375,0.0,1.0,0.0,sales
546,0.30769232,0.171875,0.0,0.24766356,0.125,0.0,1.0,0.0,sales
547,0.30769232,0.21875,0.0,0.21028037,0.125,0.0,1.0,0.0,sales
548,0.83516484,0.71875,0.4,0.8130841,0.375,0.0,1.0,0.0,sales
549,0.35164836,0.171875,0.0,0.19626169,0.125,0.0,1.0,0.0,sales
550,0.021978023,0.9375,0.8,0.94392526,0.25,0.0,1.0,0.0,sales
551,0.72527474,0.984375,0.6,0.7383177,0.375,0.0,1.0,0.0,sales
552,0.8021978,0.765625,0.6,0.71028036,0.375,0.0,1.0,0.0,sales
553,0.7692308,1.0,0.6,0.75233644,0.5,0.0,1.0,0.0,sales
554,0.37362638,0.265625,0.0,0.25233644,0.125,0.0,1.0,0.0,sales
555,0.010989011,0.84375,1.0,0.864486,0.25,0.0,1.0,0.0,sales
556,0.4065934,0.1875,0.0,0.21028037,0.125,1.0,1.0,0.0,sales
557,0.37362638,0.328125,0.0,0.28504673,0.125,0.0,1.0,0.0,sales
558,0.37362638,0.296875,0.0,0.18691589,0.125,0.0,1.0,0.0,sales
559,0.021978023,0.6875,1.0,0.93457943,0.25,0.0,1.0,0.0,sales
560,0.0,0.78125,0.8,0.8551402,0.25,0.0,1.0,0.0,sales
561,0.30769232,0.265625,0.0,0.1635514,0.125,0.0,1.0,0.0,sales
562,0.34065935,0.328125,0.0,0.2990654,0.125,0.0,1.0,0.0,accounting
563,0.010989011,0.640625,1.0,0.91121495,0.25,0.0,1.0,0.0,accounting
564,0.35164836,0.265625,0.0,0.28504673,0.125,0.0,1.0,0.0,accounting
565,0.7692308,0.34375,0.2,0.92523366,0.25,0.0,1.0,0.0,hr
566,0.021978023,0.671875,1.0,1.0,0.25,0.0,1.0,0.0,hr
567,0.010989011,0.953125,0.8,0.86915886,0.25,0.0,1.0,0.0,hr
568,0.3846154,0.234375,0.0,0.17757009,0.125,0.0,1.0,0.0,hr
569,0.17582418,0.15625,0.4,0.55140185,0.25,0.0,1.0,0.0,technical
570,0.3846154,0.25,0.0,0.19158879,0.125,0.0,1.0,0.0,technical
571,0.7032967,1.0,0.4,0.72897196,0.375,0.0,1.0,0.0,technical
572,0.72527474,0.953125,0.6,0.6869159,0.5,0.0,1.0,0.0,technical
573,0.2967033,0.171875,0.0,0.24299066,0.125,0.0,1.0,0.0,technical
574,0.30769232,0.203125,0.0,0.25700936,0.125,0.0,1.0,0.0,technical
575,0.32967034,0.203125,0.0,0.1542056,0.125,0.0,1.0,0.0,technical
576,0.42857143,0.65625,0.0,0.47663552,0.0,0.0,1.0,0.0,technical
577,0.52747256,0.5625,0.4,0.8364486,0.5,0.0,1.0,0.0,technical
578,0.8901099,0.9375,0.6,0.6869159,0.375,0.0,1.0,0.0,technical
579,0.32967034,0.296875,0.0,0.29439253,0.125,0.0,1.0,0.0,technical
580,0.3846154,0.234375,0.0,0.22897196,0.125,0.0,1.0,0.0,support
581,0.7912088,0.8125,0.6,0.682243,0.375,0.0,1.0,0.0,support
582,0.71428573,0.796875,0.6,0.682243,0.375,0.0,1.0,0.0,support
583,0.3846154,0.3125,0.0,0.22897196,0.125,0.0,1.0,0.0,support
584,0.35164836,0.3125,0.0,0.27102804,0.125,0.0,1.0,1.0,support
585,0.34065935,0.234375,0.0,0.20093457,0.125,0.0,1.0,0.0,support
586,0.4065934,0.328125,0.0,0.26168224,0.125,0.0,1.0,0.0,support
587,0.7802198,0.734375,0.0,0.5373832,0.125,0.0,1.0,0.0,support
588,0.85714287,0.84375,0.6,0.7570093,0.375,0.0,1.0,0.0,support
589,0.32967034,0.28125,0.0,0.27570093,0.125,0.0,1.0,0.0,support
590,0.31868133,0.296875,0.0,0.24299066,0.125,0.0,1.0,0.0,support
591,0.62637365,0.484375,0.0,0.7429907,0.125,0.0,1.0,0.0,technical
592,0.010989011,0.6875,0.8,0.78504676,0.25,0.0,1.0,0.0,technical
593,0.30769232,0.28125,0.0,0.1682243,0.125,0.0,1.0,0.0,technical
594,0.010989011,0.640625,0.8,0.7429907,0.25,0.0,1.0,0.0,management
595,0.0,0.796875,0.6,0.7803738,0.25,0.0,1.0,0.0,IT
596,0.84615386,0.75,0.6,0.58878505,0.375,0.0,1.0,0.0,IT
597,0.021978023,0.84375,0.8,0.7803738,0.25,0.0,1.0,0.0,IT
598,0.30769232,0.15625,0.0,0.28504673,0.125,0.0,1.0,0.0,IT
599,0.021978023,0.875,1.0,0.9859813,0.25,0.0,1.0,0.0,IT
600,0.74725276,0.96875,0.6,0.7616823,0.5,0.0,1.0,0.0,product_mng
601,0.82417583,0.90625,0.6,0.58878505,0.5,0.0,1.0,0.0,product_mng
602,0.010989011,0.75,1.0,0.7196262,0.25,0.0,1.0,0.0,product_mng
603,0.8131868,0.84375,0.6,0.6962617,0.375,0.0,1.0,0.0,product_mng
604,0.021978023,0.671875,0.8,0.91588783,0.25,0.0,1.0,0.0,IT
605,0.84615386,0.875,0.6,0.72897196,0.375,0.0,1.0,0.0,RandD
606,0.31868133,0.3125,0.0,0.30373833,0.125,0.0,1.0,0.0,RandD
607,0.021978023,0.8125,0.6,0.7196262,0.25,0.0,1.0,0.0,RandD
608,0.3956044,0.203125,0.0,0.17757009,0.125,0.0,1.0,0.0,RandD
609,0.010989011,0.765625,1.0,0.8551402,0.25,0.0,1.0,0.0,RandD
610,0.0,0.921875,1.0,0.74766356,0.25,0.0,1.0,0.0,marketing
611,0.32967034,0.265625,0.0,0.1448598,0.125,0.0,1.0,0.0,sales
612,0.30769232,0.171875,0.0,0.19626169,0.125,1.0,1.0,0.0,accounting
613,0.7912088,0.953125,0.6,0.6869159,0.375,0.0,1.0,0.0,support
614,0.0,0.84375,1.0,0.93457943,0.25,0.0,1.0,0.0,technical
615,0.010989011,0.8125,1.0,0.7990654,0.25,0.0,1.0,0.0,management
616,0.32967034,0.203125,0.0,0.22429906,0.125,0.0,1.0,0.0,marketing
617,0.8131868,0.921875,0.4,0.7242991,0.375,0.0,1.0,0.0,marketing
618,0.3956044,0.328125,0.0,0.24299066,0.125,0.0,1.0,0.0,marketing
619,0.37362638,0.234375,0.0,0.21028037,0.125,0.0,1.0,0.0,sales
620,0.7802198,0.609375,0.2,0.8037383,0.0,0.0,1.0,0.0,sales
621,0.010989011,0.78125,0.8,0.7056075,0.25,0.0,1.0,0.0,sales
622,0.010989011,0.296875,0.0,0.7056075,0.25,0.0,1.0,0.0,sales
623,0.2967033,0.25,0.0,0.23364486,0.125,0.0,1.0,0.0,sales
624,0.31868133,0.21875,0.0,0.20560747,0.125,0.0,1.0,0.0,sales
625,0.7582418,0.96875,0.6,0.7803738,0.5,0.0,1.0,0.0,sales
626,0.3846154,0.203125,0.0,0.22897196,0.125,0.0,1.0,0.0,sales
627,0.35164836,0.15625,0.0,0.28037384,0.125,1.0,1.0,0.0,sales
628,0.6923077,0.765625,0.6,0.69158876,0.5,0.0,1.0,0.0,sales
629,0.4065934,0.28125,0.0,0.22429906,0.125,0.0,1.0,0.0,sales
630,0.010989011,0.84375,1.0,0.88785046,0.25,0.0,1.0,0.0,sales
631,0.2747253,0.484375,0.4,0.21028037,0.0,0.0,1.0,0.0,sales
632,0.021978023,0.828125,0.8,0.76635516,0.375,0.0,1.0,0.0,sales
633,0.31868133,0.3125,0.0,0.27102804,0.125,0.0,1.0,0.0,sales
634,0.8021978,0.875,0.6,0.60280377,0.375,0.0,1.0,0.0,sales
635,0.32967034,0.328125,0.0,0.1448598,0.125,0.0,1.0,0.0,sales
636,0.3846154,0.265625,0.0,0.20560747,0.125,0.0,1.0,0.0,sales
637,0.37362638,0.25,0.0,0.23831776,0.125,0.0,1.0,0.0,sales
638,0.82417583,0.734375,0.4,0.61214954,0.375,0.0,1.0,0.0,accounting
639,0.37362638,0.1875,0.0,0.26635513,0.125,0.0,1.0,0.0,accounting
640,0.30769232,0.25,0.0,0.1495327,0.125,0.0,1.0,0.0,accounting
641,0.71428573,0.953125,0.4,0.6168224,0.375,0.0,1.0,0.0,hr
642,0.7032967,0.953125,0.6,0.64953274,0.375,0.0,1.0,0.0,hr
643,0.30769232,0.171875,0.0,0.24299066,0.125,0.0,1.0,0.0,hr
644,0.53846157,0.40625,0.4,0.6635514,0.125,0.0,1.0,0.0,hr
645,0.34065935,0.28125,0.0,0.21028037,0.125,0.0,1.0,0.0,technical
646,0.46153846,0.734375,0.6,0.71495324,0.25,0.0,1.0,0.0,technical
647,0.4065934,0.21875,0.0,0.25700936,0.125,0.0,1.0,0.0,technical
648,0.3956044,0.28125,0.0,0.1542056,0.125,0.0,1.0,0.0,technical
649,0.4065934,0.21875,0.0,0.28037384,0.125,0.0,1.0,0.0,technical
650,0.32967034,0.140625,0.0,0.17757009,0.125,0.0,1.0,0.0,technical
651,0.0,0.8125,0.8,0.80841124,0.25,0.0,1.0,0.0,technical
652,0.0,0.640625,0.8,0.90654206,0.25,0.0,1.0,0.0,technical
653,0.30769232,0.234375,0.0,0.1682243,0.125,0.0,1.0,0.0,technical
654,0.010989011,0.828125,1.0,0.99065423,0.25,0.0,1.0,0.0,technical
655,0.74725276,1.0,0.4,0.635514,0.375,0.0,1.0,0.0,technical
656,0.7692308,0.78125,0.6,0.64953274,0.375,0.0,1.0,0.0,support
657,0.37362638,0.296875,0.0,0.1588785,0.125,0.0,1.0,0.0,support
658,0.31868133,0.265625,0.0,0.23364486,0.125,0.0,1.0,0.0,support
659,0.74725276,0.859375,0.6,0.58411217,0.5,0.0,1.0,0.0,support
660,0.3846154,0.21875,0.0,0.1588785,0.125,0.0,1.0,0.0,support
661,0.32967034,0.15625,0.0,0.18691589,0.125,0.0,1.0,0.0,support
662,0.7582418,0.828125,0.6,0.8317757,0.5,0.0,1.0,0.0,support
663,0.010989011,0.671875,0.8,0.74766356,0.375,0.0,1.0,0.0,support
664,0.010989011,0.640625,0.6,0.8411215,0.25,0.0,1.0,0.0,support
665,0.72527474,0.765625,0.6,0.7990654,0.375,0.0,1.0,0.0,support
